text,preprocessed,label,raw_anger,raw_anticipation,raw_disgust,raw_fear,raw_joy,raw_sadness,raw_surprise,raw_trust,emotion_words
I've been aboard the [PERSON] too long .,"['ive', 'aboard', 'person', 'long']","3, 6",0.0,0.406,0.0,0.0,0.0,0.0,0.0,0.0,['long']
"Who says ? - It's just so , [PERSON] !","['say', 'person']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I beg your pardon ? I leave tomorrow morning for [LOCATION] .,"['beg', 'pardon', 'leave', 'tomorrow', 'morning', 'location']",1,0.0,0.648,0.0,0.0,0.25,0.812,0.234,0.0,"['beg', 'leave', 'tomorrow', 'morning']"
You committed the perfect crime .,"['committed', 'perfect', 'crime']",8,0.672,0.445,0.0,0.719,0.719,0.0,0.0,1.344,"['committed', 'perfect', 'crime']"
I can verify that .,['verify'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Are you looking at my hands ?,"['looking', 'hand']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"What the hell is going on here , [PERSON] ?","['hell', 'going', 'person']","1, 7",0.853,0.0,0.68,0.86,0.0,0.7,0.0,0.0,['hell']
Are you buried alive ? No .,"['buried', 'alive']","4, 7",0.0,0.461,0.0,0.531,0.531,0.703,0.0,0.5,"['buried', 'alive']"
Did you oblige him ?,['oblige'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,['oblige']
"Well , that's a lot of them . Whoa .","['well', 'thats', 'lot', 'whoa']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'm cold .,"['im', 'cold']",6,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,['cold']
It's a lovely night for the party .,"['lovely', 'night', 'party']",5,0.0,0.555,0.0,0.0,1.484,0.009,0.18,0.586,"['lovely', 'party']"
"Mom , you must have had a bad dream , that's all .","['mom', 'must', 'bad', 'dream', 'thats']",4,0.453,0.0,0.391,0.375,0.484,0.422,0.0,0.0,"['bad', 'dream']"
She really do all that dancing ?,"['really', 'dancing']",7,0.0,0.0,0.0,0.0,0.797,0.0,0.0,0.0,['dancing']
"There may be subs out there , maybe not .","['may', 'sub', 'maybe']","1, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You've had your trial .,"['youve', 'trial']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Midship damage control won't answer .,"['midship', 'damage', 'control', 'wont', 'answer']",4,0.578,0.289,0.391,0.0,0.0,0.578,0.0,0.0,"['damage', 'wont']"
Let's roast marshmallows .,"['let', 'roast', 'marshmallow']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Maybe you'll find the explanation for his disappearance inside .,"['maybe', 'youll', 'find', 'explanation', 'disappearance', 'inside']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,['youll']
"Don't you want more cashews , Grandpa ?","['dont', 'want', 'cashew', 'grandpa']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'll bet he's gonna help us .,"['ill', 'bet', 'he', 'gonna', 'help', 'u']",8,0.333,0.0,0.492,0.8240000000000001,0.0,0.594,0.0,0.0,"['ill', 'help']"
"Yeah , she'll wind up fat , alcoholic and miserable .","['yeah', 'shell', 'wind', 'fat', 'alcoholic', 'miserable']",3,0.828,0.0,1.1640000000000001,0.172,0.109,1.092,0.211,0.0,"['shell', 'wind', 'fat', 'miserable']"
"Six months ago , who'd have thought we'd be spending Christmas together ?","['six', 'month', 'ago', 'whod', 'thought', 'wed', 'spending', 'christmas', 'together']",7,0.0,0.414,0.0,0.0,1.2999999999999998,0.0,0.0,0.0,"['thought', 'spending', 'christmas', 'together']"
"Thank you kindly , [PERSON] .","['thank', 'kindly', 'person']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"No , because in a few hours we'll be at the [LOCATION] .","['hour', 'well', 'location']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Everybody thinks they're humorous , but they're not .","['everybody', 'think', 'theyre', 'humorous', 'theyre']",1,0.0,0.0,0.0,0.0,0.562,0.0,0.0,0.0,['humorous']
"I mean , I want to be something besides just a plain fighter ... even though [PERSON] is a champ and a swell guy .","['mean', 'want', 'something', 'besides', 'plain', 'fighter', 'even', 'though', 'person', 'champ', 'swell', 'guy']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,['swell']
"I asked him especially , and he told me to tell you .","['asked', 'especially', 'told', 'tell']","8, 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You're in great danger .,"['youre', 'great', 'danger']",4,0.0,0.0,0.0,0.802,0.0,0.719,0.0,0.0,['danger']
Give us water !,"['give', 'u', 'water']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"So this is what it's gonna be , huh ?","['gonna', 'huh']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
When my sister sees you she'll be so happy for me,"['sister', 'see', 'shell', 'happy']","2, 5",0.234,0.555,0.0,0.172,0.788,0.045,0.211,0.609,"['shell', 'happy']"
"[PERSON]'s depending on you , [PERSON] .","['person', 'depending', 'person']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , that's good to hear .","['well', 'thats', 'good', 'hear']",5,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
I want to talk to you guys for a second .,"['want', 'talk', 'guy', 'second']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , I don't give a damn about the reason .","['well', 'dont', 'give', 'damn', 'reason']",1,0.735,0.0,0.359,0.0,0.0,0.0,0.0,0.0,['damn']
"No , no ! - Let's go . - It's supposed to be here !","['let', 'go', 'supposed']","1, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Hey , if you think I look bad , you oughta see the other guy's knuckles .","['hey', 'think', 'look', 'bad', 'oughta', 'see', 'guy', 'knuckle']",7,0.453,0.0,0.391,0.375,0.0,0.422,0.0,0.0,['bad']
Being real is a joke in your world ?,"['real', 'joke', 'world']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,['real']
No ! - Morning hugs ?,"['morning', 'hug']","8, 1",0.0,0.0,0.0,0.0,0.922,0.078,0.0,0.523,"['morning', 'hug']"
The old girl's finally lost her virginity .,"['old', 'girl', 'finally', 'lost', 'virginity']",3,0.0,1.101,0.125,0.0,0.157,0.625,0.297,0.453,"['finally', 'lost', 'virginity']"
That's a terrible lot of money for a working woman to pay .,"['thats', 'terrible', 'lot', 'money', 'working', 'woman', 'pay']",7,0.7619999999999999,1.047,0.562,0.594,0.773,0.578,0.203,0.7889999999999999,"['terrible', 'money', 'pay']"
Just look at her . Look at the size of her .,"['look', 'look', 'size']","4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Now ! - Let me go !,"['let', 'go']","1, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
That's where we must attack .,"['thats', 'must', 'attack']",1,0.853,0.0,0.0,0.797,0.0,0.0,0.0,0.0,['attack']
I suppose she means well .,"['suppose', 'mean', 'well']","4, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
He's no use to no one !,"['he', 'use', 'one']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What I feel towards you I'll have to feel for the rest of my life .,"['feel', 'towards', 'ill', 'feel', 'rest', 'life']",6,0.333,0.0,0.492,0.621,0.907,0.594,0.0,0.0,"['ill', 'rest', 'life']"
Thank you . Good - bye .,"['thank', 'good', 'bye']",5,0.0,0.641,0.0,0.0,0.547,0.0,0.219,0.617,"['good', 'bye']"
But I'll speak with you later .,"['ill', 'speak', 'later']",2,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
If humans forget about us nobody will think of fun things for Junior to do .,"['human', 'forget', 'u', 'nobody', 'think', 'fun', 'thing', 'junior']","6, 7",0.0,0.562,0.0,0.0,0.788,0.0,0.0,0.0,['fun']
The finest banking mind of this country .,"['finest', 'banking', 'mind', 'country']",8,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,['mind']
You have no right .,['right'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Asking who I sleep with isn't personal anymore ? What do you want to know , if I smoke ?","['asking', 'sleep', 'isnt', 'personal', 'anymore', 'want', 'know', 'smoke']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['personal']
"By the way , [PERSON] , about your car ...","['way', 'person', 'car']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
One of the best .,"['one', 'best']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
She's quite right . I'll look after them for you .,"['shes', 'quite', 'right', 'ill', 'look']",8,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
"Good heavens , these Russian names .","['good', 'heaven', 'russian', 'name']",7,0.0,0.383,0.0,0.0,1.268,0.0,0.219,0.617,"['good', 'heaven']"
Sure . I'll be right down .,"['sure', 'ill', 'right']",8,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
Over here ! Give us the keys !,"['give', 'u', 'key']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Will you hold this drumstick ?,"['hold', 'drumstick']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's over . Water under the bridge .,"['water', 'bridge']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let's get out of here !,"['let', 'get']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What's the big deal about Him suffering on earth if He knew He was going to rejoin His Father in Heaven ?,"['whats', 'big', 'deal', 'suffering', 'earth', 'knew', 'going', 'rejoin', 'father', 'heaven']",7,0.0,0.402,0.625,0.812,1.033,0.844,0.227,0.977,"['deal', 'suffering', 'father', 'heaven']"
Tomorrow we might be Xayide's prisoners .,"['tomorrow', 'might', 'xayides', 'prisoner']",2,0.516,0.648,0.508,0.562,0.0,0.531,0.0,0.0,"['tomorrow', 'prisoner']"
"I love him , you know .","['love', 'know']","8, 5",0.0,0.0,0.0,0.0,0.828,0.0,0.0,0.758,['love']
We've heard all this before !,"['weve', 'heard']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"They're them , I'm still me .","['theyre', 'im', 'still']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
His name was [PERSON] .,"['name', 'person']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's hard . Just tell me what you need .,"['hard', 'tell', 'need']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Mister , is this Heaven here or not ?","['mister', 'heaven']",4,0.0,0.0,0.0,0.0,0.721,0.0,0.0,0.0,['heaven']
What were you seeing him about ?,['seeing'],7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"No , he's completely loyal to you . And you are to him .","['he', 'completely', 'loyal']",8,0.0,0.0,0.0,0.094,0.485,0.0,0.148,0.75,['loyal']
We can't do this to him !,['cant'],6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And in a fit of anger , I told her that our being together , our rekindled romance , was a big mistake .","['fit', 'anger', 'told', 'together', 'rekindled', 'romance', 'big', 'mistake']",6,0.811,0.594,0.0,0.031,1.423,0.312,0.289,0.484,"['fit', 'anger', 'together', 'romance', 'mistake']"
We've heard such wonderful things about you .,"['weve', 'heard', 'wonderful', 'thing']",5,0.0,0.0,0.0,0.0,0.863,0.0,0.453,0.625,['wonderful']
I love you anyway .,"['love', 'anyway']",5,0.0,0.0,0.0,0.0,0.828,0.0,0.0,0.758,['love']
"As long as you're here , let me show you the books ... so you can see how bad a businessman I am .","['long', 'youre', 'let', 'show', 'book', 'see', 'bad', 'businessman']",6,0.453,0.406,0.391,0.375,0.0,0.422,0.0,0.352,"['long', 'show', 'bad']"
"Hey , what are you sleeping out here for ?","['hey', 'sleeping']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"For the first time in my life , I'm happy .","['first', 'time', 'life', 'im', 'happy']",5,0.0,1.0710000000000002,0.0,0.0,1.226,0.0,0.0,0.609,"['time', 'life', 'happy']"
"I don't think I should join your campaign , you know .","['dont', 'think', 'join', 'campaign', 'know']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Are you confessing to this ? - Yes . I confess .,"['confessing', 'yes', 'confess']","3, 6",0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.484,['confess']
It's back !,['back'],7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Something seriously wrong with us .,"['something', 'seriously', 'wrong', 'u']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Not one word of what he's saying is being printed in that state !,"['one', 'word', 'he', 'saying', 'printed', 'state']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['word']
"But , [PERSON] , whatever it is that you're going through , we can help you , but you need to ... How the hell would you know what I need ?","['person', 'whatever', 'youre', 'going', 'help', 'need', 'hell', 'would', 'know', 'need']",1,0.853,0.0,0.68,1.063,0.0,0.7,0.0,0.0,"['help', 'hell']"
Like I'd ever tell you .,"['like', 'id', 'ever', 'tell']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
"John , really , I was only trying to help you out , that's all .","['john', 'really', 'trying', 'help', 'thats']",6,0.0,0.0,0.25,0.203,0.0,0.0,0.0,0.0,"['john', 'help']"
I wish I were free tonight .,"['wish', 'free', 'tonight']",6,0.0,0.0,0.0,0.0,0.544,0.0,0.0,0.0,['free']
He's a male chauvinist .,"['he', 'male', 'chauvinist']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I'm worth the risk , you'll see .","['im', 'worth', 'risk', 'youll', 'see']","2, 5",0.0,0.578,0.0,0.562,0.0,0.0,0.0,0.328,"['risk', 'youll']"
I am still jacked up . You wan na talk about a rush ?,"['still', 'jacked', 'wan', 'na', 'talk', 'rush']",6,0.0,0.0,0.0,0.562,0.0,0.312,0.0,0.0,"['wan', 'rush']"
From this moment it is death to him who wears the ring .,"['moment', 'death', 'wear', 'ring']",1,0.574,0.398,0.656,0.843,0.0,0.915,0.578,0.328,"['death', 'wear']"
"That's a good thing to know , [PERSON] .","['thats', 'good', 'thing', 'know', 'person']",8,0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.617,['good']
You'd better hurry over there .,"['youd', 'better', 'hurry']",1,0.0,0.695,0.0,0.203,0.0,0.0,0.0,0.0,['hurry']
There's a airplane on you . - You drew an airplane on me ?,"['there', 'airplane', 'drew', 'airplane']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Taste for fine things .,"['taste', 'fine', 'thing']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Perhaps I have become , as you put it , obsessed by our name and our past , and the absence of our future , and by our paintings .","['perhaps', 'become', 'put', 'obsessed', 'name', 'past', 'absence', 'future', 'painting']","1, 4, 6",0.0,0.0,0.0,0.396,0.0,0.547,0.0,0.0,['absence']
I'm glad you joined us when you did .,"['im', 'glad', 'joined', 'u']",5,0.0,0.536,0.0,0.0,0.781,0.0,0.0,0.0,['glad']
If he speaks on your behalf justice will triumph,"['speaks', 'behalf', 'justice', 'triumph']","8, 2",0.0,0.664,0.0,0.0,0.742,0.0,0.0,0.711,"['justice', 'triumph']"
It's going to be a long night .,"['going', 'long', 'night']",6,0.0,0.406,0.0,0.0,0.0,0.0,0.0,0.0,['long']
Come on ! Come on !,"['come', 'come']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Don't worry . A couple more years , and [PERSON] will be a speed freak like us old - timers .","['dont', 'worry', 'couple', 'year', 'person', 'speed', 'freak', 'like', 'u', 'old', 'timer']",2,0.0,0.492,0.0,1.1400000000000001,0.0,0.641,0.0,0.484,"['worry', 'freak', 'like']"
That money was going to change my life .,"['money', 'going', 'change', 'life']","1, 2, 6",0.074,0.586,0.0,0.198,0.9690000000000001,0.0,0.203,0.359,"['money', 'change', 'life']"
"Go fuck a refrigerator , pecker neck !","['go', 'fuck', 'refrigerator', 'pecker', 'neck']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , I can not accuse you Of not making us comfortable , Captain .","['well', 'accuse', 'making', 'u', 'comfortable', 'captain']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let's move . Come on .,"['let', 'move', 'come']","1, 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Do you know what that means ?,"['know', 'mean']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"As if he isn't going to be hurt enough , she has to twist a knife in him too .","['isnt', 'going', 'hurt', 'enough', 'twist', 'knife']",3,0.561,0.0,0.0,0.688,0.0,0.688,0.0,0.0,['hurt']
"[PERSON] , give us a bit of help .","['person', 'give', 'u', 'bit', 'help']",8,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,['help']
"[PERSON] , I can't subpoena those records without a legitimate client .","['person', 'cant', 'subpoena', 'record', 'without', 'legitimate', 'client']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
He's an idiot .,"['he', 'idiot']",1,0.0,0.0,0.492,0.0,0.0,0.0,0.0,0.0,['idiot']
Don't look down !,"['dont', 'look']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
And I could get you your own key .,"['could', 'get', 'key']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You told me you were taking me home .,"['told', 'taking', 'home']",3,0.0,0.0,0.0,0.0,0.559,0.0,0.0,0.0,['home']
"What the fuck did you do , man ?","['fuck', 'man']","1, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Yeah , and in this heat ... I mean , [PERSON] and barbecue !","['yeah', 'heat', 'mean', 'person', 'barbecue']","2, 5, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Rocky , I'm sorry .","['rocky', 'im', 'sorry']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Hi . Come on , dad , let's play ! Come on , dad , please , let's play .","['hi', 'come', 'dad', 'let', 'play', 'come', 'dad', 'please', 'let', 'play']","2, 5, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I've always been in love with you .,"['ive', 'always', 'love']",5,0.0,0.0,0.0,0.0,0.828,0.0,0.0,0.758,['love']
We've got ta treat this guy like royalty .,"['weve', 'got', 'ta', 'treat', 'guy', 'like', 'royalty']","8, 2",0.175,0.516,0.078,0.094,0.529,0.076,0.312,0.9059999999999999,"['treat', 'like']"
"Man , what are you , some kind of frog - watcher ?","['man', 'kind', 'frog', 'watcher']",3,0.0,0.0,0.0,0.0,0.621,0.0,0.0,0.641,['kind']
Don't you live at home ?,"['dont', 'live', 'home']",7,0.0,0.0,0.0,0.0,0.9650000000000001,0.0,0.0,0.0,"['live', 'home']"
"Suppose I could prove it to you . Suppose I asked you for your help . Would you give it to me , without telling anybody , not saying anything to anyone ?","['suppose', 'could', 'prove', 'suppose', 'asked', 'help', 'would', 'give', 'without', 'telling', 'anybody', 'saying', 'anything', 'anyone']",7,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,['help']
"Come on , don't be a fool .","['come', 'dont', 'fool']",3,0.0,0.0,0.461,0.0,0.0,0.0,0.0,0.0,['fool']
It hurts !,['hurt'],"1, 4, 7",0.561,0.0,0.0,0.688,0.0,0.688,0.0,0.0,['hurt']
Now I just drink like an Irish person .,"['drink', 'like', 'irish', 'person']","5, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
I wondered why I was suddenly being treated with respect .,"['wondered', 'suddenly', 'treated', 'respect']",7,0.0,0.438,0.0,0.0,0.5,0.0,0.828,0.75,"['suddenly', 'respect']"
"Well , I no longer wish to buy your company and take it apart . I don't want anyone else to either .","['well', 'longer', 'wish', 'buy', 'company', 'take', 'apart', 'dont', 'want', 'anyone', 'else', 'either']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
l 'm done .,"['l', 'done']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Well , uh , actually I'm just having coffee . I'm not having breakfast or anything .","['well', 'uh', 'actually', 'im', 'coffee', 'im', 'breakfast', 'anything']",4,0.0,0.0,0.0,0.0,0.575,0.0,0.0,0.0,"['coffee', 'breakfast']"
Everything's gonna be okay .,"['everythings', 'gonna', 'okay']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
That's horrible .,"['thats', 'horrible']",6,0.742,0.0,0.656,0.734,0.0,0.0,0.0,0.0,['horrible']
Send me to [LOCATION] .,"['send', 'location']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Surely I can give him a word of advice .,"['surely', 'give', 'word', 'advice']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0939999999999999,"['word', 'advice']"
I'll get in trouble !,"['ill', 'get', 'trouble']",4,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
Are you abandoning the search ?,"['abandoning', 'search']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Oh , foo - foo says hello , too !","['oh', 'foo', 'foo', 'say', 'hello']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
That's why it suits so many people .,"['thats', 'suit', 'many', 'people']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
How come you just didn't have a baby ?,"['come', 'didnt', 'baby']","1, 7",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,['baby']
Mr. [PERSON] loaned me his Bible here so I could practice my reading .,"['mr', 'person', 'loaned', 'bible', 'could', 'practice', 'reading']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"My heart is weak , and I'm too old .","['heart', 'weak', 'im', 'old']","1, 4",0.0,0.0,0.0,0.0,0.547,0.297,0.0,0.0,"['heart', 'weak']"
"Look , the tone of this is so unprofessional .","['look', 'tone', 'unprofessional']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'll get even with you . I'll get even with you .,"['ill', 'get', 'even', 'ill', 'get', 'even']",1,0.666,0.0,0.984,1.242,0.0,1.188,0.0,0.0,"['ill', 'ill']"
Aren't you gonna do something ?,"['arent', 'gonna', 'something']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let's hurry up and bury this bastard . I'm fucking knackered .,"['let', 'hurry', 'bury', 'bastard', 'im', 'fucking', 'knackered']","1, 3, 4",0.0,0.695,0.57,0.203,0.0,1.147,0.0,0.0,"['hurry', 'bury', 'bastard']"
What if they trace that call ?,"['trace', 'call']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
We don't need any rush - hour Rambos there .,"['dont', 'need', 'rush', 'hour', 'rambos']",1,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0,['rush']
Fair enough .,"['fair', 'enough']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I'll go to her next Quick , give me your hand","['ill', 'go', 'next', 'quick', 'give', 'hand']",8,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
We could have one fucking good hunting trip tonight .,"['could', 'one', 'fucking', 'good', 'hunting', 'trip', 'tonight']",2,0.411,0.922,0.0,0.5,0.656,0.0,0.5,0.617,"['good', 'hunting', 'trip']"
That puts quite a burden on the company .,"['put', 'quite', 'burden', 'company']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,['burden']
"You hadn't had much contact with her , then ?","['hadnt', 'much', 'contact']","6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Don't you say a word unless I ask you to .,"['dont', 'say', 'word', 'unless', 'ask']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['word']
Do I have to find out for yourself ?,['find'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
This is a dreadful miscarriage .,"['dreadful', 'miscarriage']",6,0.562,0.508,0.586,1.4689999999999999,0.0,1.621,0.0,0.0,"['dreadful', 'miscarriage']"
Just the usual complications that's all .,"['usual', 'complication', 'thats']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,['usual']
The committee wishes to emphasise that there is no evidence of any wider conspiracy .,"['committee', 'wish', 'emphasise', 'evidence', 'wider', 'conspiracy']",8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.516,"['committee', 'conspiracy']"
